subject_id,scenario_label,stimulus_index,action_condition,effort_condition,intimacy_condition,stage,response
74c019bf-1c76-5204-9ae1-0e869ae408f1,birthday,7,no_share,high,somewhat_formal,posterior,0.11
74c019bf-1c76-5204-9ae1-0e869ae408f1,drinks,8,high_risk_share,low,max_formal,prior,0.5
74c019bf-1c76-5204-9ae1-0e869ae408f1,drinks,8,high_risk_share,low,max_formal,posterior,0.94
74c019bf-1c76-5204-9ae1-0e869ae408f1,dip,9,low_risk_share,low,max_intimate,prior,0.89
74c019bf-1c76-5204-9ae1-0e869ae408f1,dip,9,low_risk_share,low,max_intimate,posterior,0.66
74c019bf-1c76-5204-9ae1-0e869ae408f1,oysters,10,high_risk_share,low,max_intimate,prior,0.68
74c019bf-1c76-5204-9ae1-0e869ae408f1,oysters,10,high_risk_share,low,max_intimate,posterior,0.86
74c019bf-1c76-5204-9ae1-0e869ae408f1,hike,11,low_risk_share,low,somewhat_formal,prior,0.55
74c019bf-1c76-5204-9ae1-0e869ae408f1,hike,11,low_risk_share,low,somewhat_formal,posterior,0.81
74c019bf-1c76-5204-9ae1-0e869ae408f1,gala,12,low_risk_share,high,somewhat_intimate,prior,0.57
74c019bf-1c76-5204-9ae1-0e869ae408f1,gala,12,low_risk_share,high,somewhat_intimate,posterior,0.66
74c019bf-1c76-5204-9ae1-0e869ae408f1,cooking,13,low_risk_share,high,max_formal,prior,0.64
74c019bf-1c76-5204-9ae1-0e869ae408f1,cooking,13,low_risk_share,high,max_formal,posterior,0.5
74c019bf-1c76-5204-9ae1-0e869ae408f1,wedding,14,no_share,high,somewhat_intimate,prior,0.96
74c019bf-1c76-5204-9ae1-0e869ae408f1,wedding,14,no_share,high,somewhat_intimate,posterior,0.56
74c019bf-1c76-5204-9ae1-0e869ae408f1,fair,15,high_risk_share,high,somewhat_intimate,prior,0.5
74c019bf-1c76-5204-9ae1-0e869ae408f1,fair,15,high_risk_share,high,somewhat_intimate,posterior,0.75
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,takeout,0,high_risk_share,low,max_formal,prior,0.66
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,takeout,0,high_risk_share,low,max_formal,posterior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,fair,1,no_share,high,somewhat_formal,prior,0.3
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,fair,1,no_share,high,somewhat_formal,posterior,0.47
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,soup,2,low_risk_share,low,max_intimate,prior,0.81
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,soup,2,low_risk_share,low,max_intimate,posterior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,apples,3,no_share,high,somewhat_intimate,prior,0.96
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,apples,3,no_share,high,somewhat_intimate,posterior,0.76
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,brunch,4,low_risk_share,low,somewhat_formal,prior,0.4
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,brunch,4,low_risk_share,low,somewhat_formal,posterior,0.82
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,oysters,5,no_share,low,max_intimate,prior,0.92
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,oysters,5,no_share,low,max_intimate,posterior,0.3
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,hike,6,high_risk_share,low,max_intimate,prior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,hike,6,high_risk_share,low,max_intimate,posterior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,dip,7,high_risk_share,high,max_formal,prior,0.78
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,dip,7,high_risk_share,high,max_formal,posterior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,driving,8,low_risk_share,low,somewhat_intimate,prior,0.26
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,driving,8,low_risk_share,low,somewhat_intimate,posterior,0.27
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,cooking,9,no_share,low,somewhat_formal,prior,0.94
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,cooking,9,no_share,low,somewhat_formal,posterior,0.78
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,birthday,10,low_risk_share,high,max_formal,prior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,birthday,10,low_risk_share,high,max_formal,posterior,0.72
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,gala,11,no_share,high,max_formal,prior,0.83
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,gala,11,no_share,high,max_formal,posterior,0.48
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,wedding,12,low_risk_share,high,somewhat_intimate,prior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,wedding,12,low_risk_share,high,somewhat_intimate,posterior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,drinks,13,high_risk_share,low,somewhat_formal,prior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,drinks,13,high_risk_share,low,somewhat_formal,posterior,1.0
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,basketball,14,high_risk_share,high,somewhat_intimate,prior,0.49
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,basketball,14,high_risk_share,high,somewhat_intimate,posterior,0.73
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,social,15,high_risk_share,high,max_intimate,prior,0.69
8c27dfae-a15b-5644-a1c8-82cbd15fd11b,social,15,high_risk_share,high,max_intimate,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,cooking,0,no_share,low,somewhat_formal,prior,0.5
125392be-d59f-5cc1-97b3-07755483a029,cooking,0,no_share,low,somewhat_formal,posterior,0.69
125392be-d59f-5cc1-97b3-07755483a029,fair,1,no_share,low,somewhat_intimate,prior,0.69
125392be-d59f-5cc1-97b3-07755483a029,fair,1,no_share,low,somewhat_intimate,posterior,0.71
125392be-d59f-5cc1-97b3-07755483a029,oysters,2,no_share,high,max_intimate,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,oysters,2,no_share,high,max_intimate,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,gala,3,low_risk_share,low,somewhat_intimate,prior,0.79
125392be-d59f-5cc1-97b3-07755483a029,gala,3,low_risk_share,low,somewhat_intimate,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,soup,4,low_risk_share,high,somewhat_formal,prior,0.75
125392be-d59f-5cc1-97b3-07755483a029,soup,4,low_risk_share,high,somewhat_formal,posterior,0.88
125392be-d59f-5cc1-97b3-07755483a029,birthday,5,high_risk_share,high,somewhat_formal,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,birthday,5,high_risk_share,high,somewhat_formal,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,brunch,6,no_share,high,somewhat_formal,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,brunch,6,no_share,high,somewhat_formal,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,wedding,7,low_risk_share,low,max_formal,prior,0.56
125392be-d59f-5cc1-97b3-07755483a029,wedding,7,low_risk_share,low,max_formal,posterior,0.5
125392be-d59f-5cc1-97b3-07755483a029,apples,8,no_share,low,max_formal,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,apples,8,no_share,low,max_formal,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,takeout,9,low_risk_share,high,max_intimate,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,takeout,9,low_risk_share,high,max_intimate,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,social,10,high_risk_share,high,max_intimate,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,social,10,high_risk_share,high,max_intimate,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,driving,11,high_risk_share,low,max_intimate,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,driving,11,high_risk_share,low,max_intimate,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,hike,12,no_share,high,somewhat_intimate,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,hike,12,no_share,high,somewhat_intimate,posterior,0.5
125392be-d59f-5cc1-97b3-07755483a029,basketball,13,high_risk_share,low,max_formal,prior,0.5
125392be-d59f-5cc1-97b3-07755483a029,basketball,13,high_risk_share,low,max_formal,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,dip,14,high_risk_share,low,somewhat_intimate,prior,1.0
125392be-d59f-5cc1-97b3-07755483a029,dip,14,high_risk_share,low,somewhat_intimate,posterior,1.0
125392be-d59f-5cc1-97b3-07755483a029,drinks,15,low_risk_share,high,max_formal,prior,0.51
125392be-d59f-5cc1-97b3-07755483a029,drinks,15,low_risk_share,high,max_formal,posterior,1.0
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,gala,0,high_risk_share,low,max_intimate,prior,0.79
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,gala,0,high_risk_share,low,max_intimate,posterior,0.78
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,social,1,low_risk_share,low,somewhat_intimate,prior,0.75
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,social,1,low_risk_share,low,somewhat_intimate,posterior,0.97
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,brunch,2,high_risk_share,low,somewhat_intimate,prior,0.77
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,brunch,2,high_risk_share,low,somewhat_intimate,posterior,0.87
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,birthday,3,high_risk_share,high,somewhat_formal,prior,0.74
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,birthday,3,high_risk_share,high,somewhat_formal,posterior,0.74
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,basketball,4,no_share,low,max_formal,prior,0.8
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,basketball,4,no_share,low,max_formal,posterior,0.72
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,oysters,5,no_share,low,somewhat_formal,prior,0.78
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,oysters,5,no_share,low,somewhat_formal,posterior,0.79
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,apples,6,high_risk_share,low,max_formal,prior,0.74
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,apples,6,high_risk_share,low,max_formal,posterior,0.93
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,hike,7,low_risk_share,high,max_intimate,prior,0.78
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,hike,7,low_risk_share,high,max_intimate,posterior,0.77
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,cooking,8,no_share,high,max_intimate,prior,0.96
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,cooking,8,no_share,high,max_intimate,posterior,0.78
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,wedding,9,high_risk_share,high,max_intimate,prior,0.77
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,wedding,9,high_risk_share,high,max_intimate,posterior,0.96
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,soup,10,no_share,high,somewhat_formal,prior,0.82
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,soup,10,no_share,high,somewhat_formal,posterior,0.78
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,takeout,11,low_risk_share,high,max_formal,prior,0.77
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,takeout,11,low_risk_share,high,max_formal,posterior,0.84
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,fair,12,no_share,high,somewhat_intimate,prior,0.51
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,fair,12,no_share,high,somewhat_intimate,posterior,0.51
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,drinks,13,low_risk_share,high,somewhat_formal,prior,0.75
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,drinks,13,low_risk_share,high,somewhat_formal,posterior,0.88
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,dip,14,no_share,low,somewhat_intimate,prior,0.91
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,dip,14,no_share,low,somewhat_intimate,posterior,0.71
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,driving,15,low_risk_share,low,max_formal,prior,0.98
d2aaaafb-28fd-5ab3-b88e-b179b274ff33,driving,15,low_risk_share,low,max_formal,posterior,0.99
1de50c06-435f-5823-ba12-244d9c0f53a6,cooking,0,high_risk_share,high,somewhat_intimate,prior,0.84
1de50c06-435f-5823-ba12-244d9c0f53a6,cooking,0,high_risk_share,high,somewhat_intimate,posterior,0.84
1de50c06-435f-5823-ba12-244d9c0f53a6,takeout,1,high_risk_share,low,somewhat_intimate,prior,0.59
1de50c06-435f-5823-ba12-244d9c0f53a6,takeout,1,high_risk_share,low,somewhat_intimate,posterior,0.87
1de50c06-435f-5823-ba12-244d9c0f53a6,fair,2,no_share,high,max_formal,prior,0.77
1de50c06-435f-5823-ba12-244d9c0f53a6,fair,2,no_share,high,max_formal,posterior,0.84
1de50c06-435f-5823-ba12-244d9c0f53a6,drinks,3,low_risk_share,low,max_formal,prior,0.53
1de50c06-435f-5823-ba12-244d9c0f53a6,drinks,3,low_risk_share,low,max_formal,posterior,0.75
1de50c06-435f-5823-ba12-244d9c0f53a6,gala,4,high_risk_share,low,somewhat_formal,prior,0.61
1de50c06-435f-5823-ba12-244d9c0f53a6,gala,4,high_risk_share,low,somewhat_formal,posterior,0.61
1de50c06-435f-5823-ba12-244d9c0f53a6,hike,5,no_share,low,max_formal,prior,0.72
1de50c06-435f-5823-ba12-244d9c0f53a6,hike,5,no_share,low,max_formal,posterior,0.23
1de50c06-435f-5823-ba12-244d9c0f53a6,driving,6,low_risk_share,high,max_intimate,prior,0.36
1de50c06-435f-5823-ba12-244d9c0f53a6,driving,6,low_risk_share,high,max_intimate,posterior,0.5
1de50c06-435f-5823-ba12-244d9c0f53a6,social,7,low_risk_share,high,somewhat_intimate,prior,0.8
1de50c06-435f-5823-ba12-244d9c0f53a6,social,7,low_risk_share,high,somewhat_intimate,posterior,0.37
1de50c06-435f-5823-ba12-244d9c0f53a6,basketball,8,high_risk_share,high,somewhat_formal,prior,0.61
1de50c06-435f-5823-ba12-244d9c0f53a6,basketball,8,high_risk_share,high,somewhat_formal,posterior,0.45
1de50c06-435f-5823-ba12-244d9c0f53a6,soup,9,no_share,low,somewhat_intimate,prior,0.48
1de50c06-435f-5823-ba12-244d9c0f53a6,soup,9,no_share,low,somewhat_intimate,posterior,0.7
1de50c06-435f-5823-ba12-244d9c0f53a6,wedding,10,no_share,low,max_intimate,prior,0.71
1de50c06-435f-5823-ba12-244d9c0f53a6,wedding,10,no_share,low,max_intimate,posterior,0.67
1de50c06-435f-5823-ba12-244d9c0f53a6,apples,11,low_risk_share,high,somewhat_formal,prior,0.73
1de50c06-435f-5823-ba12-244d9c0f53a6,apples,11,low_risk_share,high,somewhat_formal,posterior,0.6
1de50c06-435f-5823-ba12-244d9c0f53a6,brunch,12,no_share,high,max_intimate,prior,0.34
1de50c06-435f-5823-ba12-244d9c0f53a6,brunch,12,no_share,high,max_intimate,posterior,0.22
1de50c06-435f-5823-ba12-244d9c0f53a6,birthday,13,low_risk_share,low,somewhat_formal,prior,0.72
1de50c06-435f-5823-ba12-244d9c0f53a6,birthday,13,low_risk_share,low,somewhat_formal,posterior,0.76
1de50c06-435f-5823-ba12-244d9c0f53a6,dip,14,high_risk_share,high,max_formal,prior,0.54
1de50c06-435f-5823-ba12-244d9c0f53a6,dip,14,high_risk_share,high,max_formal,posterior,0.63
1de50c06-435f-5823-ba12-244d9c0f53a6,oysters,15,low_risk_share,low,max_intimate,prior,0.52
1de50c06-435f-5823-ba12-244d9c0f53a6,oysters,15,low_risk_share,low,max_intimate,posterior,0.56
512e4f7a-6ea4-54a4-9805-9215f58e171d,birthday,0,low_risk_share,low,max_intimate,prior,1.0
512e4f7a-6ea4-54a4-9805-9215f58e171d,birthday,0,low_risk_share,low,max_intimate,posterior,1.0
512e4f7a-6ea4-54a4-9805-9215f58e171d,takeout,1,low_risk_share,low,max_formal,prior,0.59
512e4f7a-6ea4-54a4-9805-9215f58e171d,takeout,1,low_risk_share,low,max_formal,posterior,0.6
512e4f7a-6ea4-54a4-9805-9215f58e171d,driving,2,no_share,low,somewhat_intimate,prior,0.73
512e4f7a-6ea4-54a4-9805-9215f58e171d,driving,2,no_share,low,somewhat_intimate,posterior,0.41
512e4f7a-6ea4-54a4-9805-9215f58e171d,oysters,3,no_share,high,max_intimate,prior,0.67
512e4f7a-6ea4-54a4-9805-9215f58e171d,oysters,3,no_share,high,max_intimate,posterior,0.62
512e4f7a-6ea4-54a4-9805-9215f58e171d,basketball,4,low_risk_share,high,max_intimate,prior,0.73
512e4f7a-6ea4-54a4-9805-9215f58e171d,basketball,4,low_risk_share,high,max_intimate,posterior,0.69
512e4f7a-6ea4-54a4-9805-9215f58e171d,social,5,high_risk_share,high,somewhat_formal,prior,0.9
512e4f7a-6ea4-54a4-9805-9215f58e171d,social,5,high_risk_share,high,somewhat_formal,posterior,0.84
512e4f7a-6ea4-54a4-9805-9215f58e171d,drinks,6,no_share,high,max_formal,prior,0.61
512e4f7a-6ea4-54a4-9805-9215f58e171d,drinks,6,no_share,high,max_formal,posterior,0.4
512e4f7a-6ea4-54a4-9805-9215f58e171d,apples,7,high_risk_share,high,somewhat_intimate,prior,0.69
512e4f7a-6ea4-54a4-9805-9215f58e171d,apples,7,high_risk_share,high,somewhat_intimate,posterior,0.71
512e4f7a-6ea4-54a4-9805-9215f58e171d,cooking,8,high_risk_share,low,somewhat_formal,prior,0.78
512e4f7a-6ea4-54a4-9805-9215f58e171d,cooking,8,high_risk_share,low,somewhat_formal,posterior,0.55
512e4f7a-6ea4-54a4-9805-9215f58e171d,dip,9,no_share,low,max_formal,prior,0.65
512e4f7a-6ea4-54a4-9805-9215f58e171d,dip,9,no_share,low,max_formal,posterior,0.01
512e4f7a-6ea4-54a4-9805-9215f58e171d,gala,10,low_risk_share,high,somewhat_formal,prior,0.61
512e4f7a-6ea4-54a4-9805-9215f58e171d,gala,10,low_risk_share,high,somewhat_formal,posterior,0.65
512e4f7a-6ea4-54a4-9805-9215f58e171d,brunch,11,high_risk_share,low,somewhat_intimate,prior,0.89
512e4f7a-6ea4-54a4-9805-9215f58e171d,brunch,11,high_risk_share,low,somewhat_intimate,posterior,0.9
512e4f7a-6ea4-54a4-9805-9215f58e171d,hike,12,no_share,low,max_intimate,prior,0.56
512e4f7a-6ea4-54a4-9805-9215f58e171d,hike,12,no_share,low,max_intimate,posterior,0.55
512e4f7a-6ea4-54a4-9805-9215f58e171d,wedding,13,low_risk_share,low,somewhat_formal,prior,0.72
512e4f7a-6ea4-54a4-9805-9215f58e171d,wedding,13,low_risk_share,low,somewhat_formal,posterior,0.69
512e4f7a-6ea4-54a4-9805-9215f58e171d,fair,14,low_risk_share,high,somewhat_intimate,prior,0.58
512e4f7a-6ea4-54a4-9805-9215f58e171d,fair,14,low_risk_share,high,somewhat_intimate,posterior,0.6
512e4f7a-6ea4-54a4-9805-9215f58e171d,soup,15,high_risk_share,high,max_formal,prior,0.63
512e4f7a-6ea4-54a4-9805-9215f58e171d,soup,15,high_risk_share,high,max_formal,posterior,0.87
ab9c9903-b61d-5e82-818b-363fef1fd025,hike,0,low_risk_share,high,somewhat_intimate,prior,0.78
ab9c9903-b61d-5e82-818b-363fef1fd025,hike,0,low_risk_share,high,somewhat_intimate,posterior,0.84
ab9c9903-b61d-5e82-818b-363fef1fd025,drinks,1,high_risk_share,low,max_intimate,prior,0.67
ab9c9903-b61d-5e82-818b-363fef1fd025,drinks,1,high_risk_share,low,max_intimate,posterior,0.73
ab9c9903-b61d-5e82-818b-363fef1fd025,cooking,2,no_share,high,somewhat_intimate,prior,0.74
ab9c9903-b61d-5e82-818b-363fef1fd025,cooking,2,no_share,high,somewhat_intimate,posterior,0.85
ab9c9903-b61d-5e82-818b-363fef1fd025,apples,3,low_risk_share,low,somewhat_formal,prior,0.69
ab9c9903-b61d-5e82-818b-363fef1fd025,apples,3,low_risk_share,low,somewhat_formal,posterior,0.72
ab9c9903-b61d-5e82-818b-363fef1fd025,wedding,4,no_share,high,max_formal,prior,0.7
ab9c9903-b61d-5e82-818b-363fef1fd025,wedding,4,no_share,high,max_formal,posterior,0.75
ab9c9903-b61d-5e82-818b-363fef1fd025,oysters,5,low_risk_share,low,max_intimate,prior,0.72
ab9c9903-b61d-5e82-818b-363fef1fd025,oysters,5,low_risk_share,low,max_intimate,posterior,0.83
ab9c9903-b61d-5e82-818b-363fef1fd025,soup,6,high_risk_share,low,somewhat_formal,prior,0.63
ab9c9903-b61d-5e82-818b-363fef1fd025,soup,6,high_risk_share,low,somewhat_formal,posterior,0.7
ab9c9903-b61d-5e82-818b-363fef1fd025,brunch,7,low_risk_share,low,somewhat_intimate,prior,0.63
ab9c9903-b61d-5e82-818b-363fef1fd025,brunch,7,low_risk_share,low,somewhat_intimate,posterior,0.72
ab9c9903-b61d-5e82-818b-363fef1fd025,fair,8,high_risk_share,high,max_formal,prior,0.65
ab9c9903-b61d-5e82-818b-363fef1fd025,fair,8,high_risk_share,high,max_formal,posterior,0.8
ab9c9903-b61d-5e82-818b-363fef1fd025,gala,9,low_risk_share,high,max_formal,prior,0.6
ab9c9903-b61d-5e82-818b-363fef1fd025,gala,9,low_risk_share,high,max_formal,posterior,0.67
ab9c9903-b61d-5e82-818b-363fef1fd025,takeout,10,high_risk_share,high,max_intimate,prior,0.69
ab9c9903-b61d-5e82-818b-363fef1fd025,takeout,10,high_risk_share,high,max_intimate,posterior,0.86
ab9c9903-b61d-5e82-818b-363fef1fd025,driving,11,no_share,low,somewhat_formal,prior,0.64
ab9c9903-b61d-5e82-818b-363fef1fd025,driving,11,no_share,low,somewhat_formal,posterior,0.62
ab9c9903-b61d-5e82-818b-363fef1fd025,birthday,12,no_share,low,max_intimate,prior,0.6
ab9c9903-b61d-5e82-818b-363fef1fd025,birthday,12,no_share,low,max_intimate,posterior,0.43
ab9c9903-b61d-5e82-818b-363fef1fd025,social,13,high_risk_share,high,somewhat_intimate,prior,0.57
ab9c9903-b61d-5e82-818b-363fef1fd025,social,13,high_risk_share,high,somewhat_intimate,posterior,0.97
ab9c9903-b61d-5e82-818b-363fef1fd025,basketball,14,high_risk_share,low,max_formal,prior,0.65
ab9c9903-b61d-5e82-818b-363fef1fd025,basketball,14,high_risk_share,low,max_formal,posterior,0.97
ab9c9903-b61d-5e82-818b-363fef1fd025,dip,15,no_share,high,somewhat_formal,prior,0.6
ab9c9903-b61d-5e82-818b-363fef1fd025,dip,15,no_share,high,somewhat_formal,posterior,0.35
d58c242e-02c8-5194-ab05-28b523fd927e,apples,0,low_risk_share,high,max_intimate,prior,0.75
d58c242e-02c8-5194-ab05-28b523fd927e,apples,0,low_risk_share,high,max_intimate,posterior,1.0
d58c242e-02c8-5194-ab05-28b523fd927e,driving,1,no_share,low,somewhat_intimate,prior,0.36
d58c242e-02c8-5194-ab05-28b523fd927e,driving,1,no_share,low,somewhat_intimate,posterior,0.53
d58c242e-02c8-5194-ab05-28b523fd927e,social,2,no_share,high,somewhat_intimate,prior,0.21
d58c242e-02c8-5194-ab05-28b523fd927e,social,2,no_share,high,somewhat_intimate,posterior,0.94
d58c242e-02c8-5194-ab05-28b523fd927e,soup,3,low_risk_share,high,somewhat_formal,prior,0.81
d58c242e-02c8-5194-ab05-28b523fd927e,soup,3,low_risk_share,high,somewhat_formal,posterior,1.0
d58c242e-02c8-5194-ab05-28b523fd927e,fair,4,low_risk_share,low,max_formal,prior,0.11
d58c242e-02c8-5194-ab05-28b523fd927e,fair,4,low_risk_share,low,max_formal,posterior,0.19
d58c242e-02c8-5194-ab05-28b523fd927e,drinks,5,low_risk_share,high,max_formal,prior,0.18
d58c242e-02c8-5194-ab05-28b523fd927e,drinks,5,low_risk_share,high,max_formal,posterior,0.68
d58c242e-02c8-5194-ab05-28b523fd927e,birthday,6,no_share,high,somewhat_formal,prior,0.31
d58c242e-02c8-5194-ab05-28b523fd927e,birthday,6,no_share,high,somewhat_formal,posterior,0.15
d58c242e-02c8-5194-ab05-28b523fd927e,brunch,7,no_share,high,max_intimate,prior,1.0
d58c242e-02c8-5194-ab05-28b523fd927e,brunch,7,no_share,high,max_intimate,posterior,0.38
d58c242e-02c8-5194-ab05-28b523fd927e,cooking,8,high_risk_share,low,max_intimate,prior,0.98
d58c242e-02c8-5194-ab05-28b523fd927e,cooking,8,high_risk_share,low,max_intimate,posterior,1.0
d58c242e-02c8-5194-ab05-28b523fd927e,basketball,9,no_share,low,somewhat_formal,prior,0.21
d58c242e-02c8-5194-ab05-28b523fd927e,basketball,9,no_share,low,somewhat_formal,posterior,0.07
d58c242e-02c8-5194-ab05-28b523fd927e,wedding,10,no_share,low,max_formal,prior,0.94
d58c242e-02c8-5194-ab05-28b523fd927e,wedding,10,no_share,low,max_formal,posterior,1.0
